03/04/2018,10:40,24.83,26.2,1.416,183.04,879.2678,772.3,104.0,857.0
03/04/2018,10:50,25.38,25.76,1.243,179.20999999999998,878.9631,800.0,105.2,867.0
03/04/2018,11:00,25.32,24.7,1.834,199.19,878.899,824.0,107.7,869.0
03/04/2018,11:10,25.35,27.9,1.867,167.98,878.9384,842.0,111.3,864.0
03/04/2018,11:20,25.41,25.07,1.713,209.31,878.699,868.0,112.1,876.0
03/04/2018,11:30,26.17,26.44,1.434,191.196,878.6735,886.0,112.3,880.0
03/04/2018,11:40,25.24,25.42,1.239,157.15,878.6905,904.0,114.1,885.0
03/04/2018,11:50,27.01,23.68,2.017,115.402,878.5156,924.0,115.2,893.0
03/04/2018,12:00,27.0,23.92,1.706,171.57,878.3041,943.0,116.1,901.0
03/04/2018,12:10,27.19,23.95,2.175,146.183,878.0062,954.0,116.6,904.0
03/04/2018,12:20,26.82,24.94,1.884,192.284,877.8647,962.0,118.8,901.0
03/04/2018,12:30,26.17,22.72,1.465,148.24,877.6418,965.0,120.5,898.0
03/04/2018,12:40,28.14,21.8,1.595,165.628,877.3084,969.0,120.8,900.0
03/04/2018,12:50,27.56,20.31,1.794,250.37,877.1803,971.0,121.4,896.0
03/04/2018,13:00,28.38,19.69,1.025,247.769,877.1626,970.0,121.3,897.0
03/04/2018,13:10,28.94,20.13,1.352,311.14,876.8574,968.0,121.6,895.0
03/04/2018,13:20,27.61,20.61,1.972,227.49,876.7686,968.0,123.5,893.0
03/04/2018,13:30,28.39,20.48,1.458,172.88,876.5193,951.0,123.5,881.0
03/04/2018,13:40,29.37,19.49,1.507,171.39,876.3255,940.0,125.3,872.0
03/04/2018,13:50,28.99,19.69,2.236,135.697,876.2159,926.0,130.6,857.0
03/04/2018,14:00,29.31,18.23,2.306,79.73100000000001,875.9651,914.0,132.7,850.0
03/04/2018,14:10,28.8,19.45,2.03,146.48,875.8197,906.0,134.3,848.0
03/04/2018,14:20,29.65,18.33,1.455,193.87,875.5681,881.0,135.0,834.0
03/04/2018,14:30,29.26,20.27,2.866,127.527,875.0599,870.0,134.5,834.0
03/04/2018,14:40,29.66,16.08,1.081,224.28000000000003,875.0331,838.0,132.3,819.0
03/04/2018,14:50,30.4,16.8,1.518,112.27,874.8542,814.0,130.5,810.0
03/04/2018,15:00,30.37,16.46,2.328,122.6,874.4147,795.2,129.0,806.0
03/04/2018,15:10,30.72,16.29,1.483,212.01,874.2131,765.1,125.9,796.0
03/04/2018,15:20,30.8,15.94,2.682,231.22,874.0082,740.8,123.5,793.7
03/04/2018,15:30,29.48,15.81,2.355,153.11,873.8085,713.6,121.1,785.0
03/04/2018,15:40,30.73,14.58,1.715,147.70999999999998,873.7925,676.7,118.0,770.2
03/04/2018,15:50,31.5,14.48,1.897,136.76,873.9214,644.4,115.2,759.6
03/04/2018,16:00,31.47,14.24,2.13,172.73,873.4353,612.4,112.8,745.6
03/04/2018,16:10,31.95,14.14,1.777,238.26,873.6573,579.0,110.1,735.4
03/04/2018,16:20,31.74,13.53,1.442,164.538,873.3098,538.1,106.2,713.2
03/04/2018,16:30,32.43,14.17,0.93,160.24,873.1022,498.6,100.8,696.9
03/04/2018,16:40,32.04,13.39,1.528,156.82999999999998,872.9547,457.3,97.5,667.5
03/04/2018,16:50,31.83,13.35,2.349,159.866,872.8962,413.2,94.6,629.3
03/04/2018,17:00,31.99,13.25,1.258,162.81,872.8364,367.6,90.0,590.1
03/04/2018,17:10,32.63,13.29,1.679,175.26,872.653,326.5,85.1,558.4
03/04/2018,17:20,31.66,14.51,2.186,216.81,872.847,285.3,80.5,517.6
03/04/2018,17:30,31.18,13.63,2.465,191.13,872.8588,243.1,74.21,471.1
03/04/2018,17:40,31.14,13.8,1.845,202.09,872.6918,198.9,66.44,413.2
03/04/2018,17:50,31.09,14.41,1.603,207.04,872.807,159.6,58.72,361.3
03/04/2018,18:00,30.8,15.09,1.745,184.92,873.1017,123.6,49.93,307.6
03/04/2018,18:10,30.1,15.06,2.044,177.92000000000002,873.2468,91.5,41.03,239.6
03/04/2018,18:20,30.2,15.47,1.181,206.19,873.3448,57.42,29.8,164.4
03/04/2018,18:30,29.75,15.67,1.188,206.42,873.0535,29.73,18.44,81.3
03/04/2018,18:40,28.96,17.95,0.896,241.03000000000003,873.1277,9.31,7.195,1.278
03/04/2018,18:50,28.33,18.53,0.23,279.79,873.67,0.867,0.461,0.0
03/04/2018,19:00,27.82,20.85,0.036,255.16,873.5629,0.0,0.0,0.0
03/04/2018,19:10,27.12,21.36,0.0,303.36,873.2356,0.0,0.0,0.0
03/04/2018,19:20,26.54,22.04,0.626,340.82,873.5779,0.0,0.0,0.0
03/04/2018,19:30,25.82,22.21,2.027,346.64,873.7489,0.0,0.0,0.007
03/04/2018,19:40,25.38,23.99,2.624,316.8208,873.6489,0.0,0.0,0.001
03/04/2018,19:50,25.05,23.99,2.419,318.4268,873.8457,0.0,0.0,0.0
03/04/2018,20:00,24.68,25.08,2.346,321.8586,873.917,0.0,0.0,0.0
03/04/2018,20:10,24.28,24.57,2.178,353.33000000000004,873.9813,0.0,0.0,0.0
03/04/2018,20:20,24.33,24.64,2.179,316.4425,874.0037,0.0,0.0,0.0
03/04/2018,20:30,24.22,24.74,2.825,239.6039,874.1683,0.0,0.0,0.024
03/04/2018,20:40,24.02,24.64,2.698,310.6744,874.2186,0.0,0.0,0.026
03/04/2018,20:50,24.43,23.96,3.078,348.46,874.2998,0.0,0.0,0.286
03/04/2018,21:00,24.24,24.5,2.106,251.3581,874.3903,0.0,0.0,0.0
03/04/2018,21:10,24.05,24.77,1.246,110.5827,874.4228,0.0,0.0,0.0
03/04/2018,21:20,23.97,25.08,1.636,279.5277,874.5373,0.0,0.0,0.007
03/04/2018,21:30,23.81,25.18,2.042,348.65,874.5045,0.0,0.0,0.001
03/04/2018,21:40,23.75,25.59,2.679,355.88,874.5535,0.0,0.0,0.11
03/04/2018,21:50,23.48,25.8,2.148,355.93,874.6683,0.0,0.0,0.0
03/04/2018,22:00,23.55,26.21,2.234,284.16639999999995,874.6105,0.0,0.0,0.001
03/04/2018,22:10,23.43,26.55,1.45,319.78200000000004,874.562,0.0,0.0,0.0
03/04/2018,22:20,23.62,26.41,1.458,109.872,874.7007,0.0,0.0,0.054
03/04/2018,22:30,23.55,27.57,0.301,273.2837,874.7747,0.0,0.0,0.0
03/04/2018,22:40,23.11,27.81,0.112,323.54,874.758,0.0,0.0,0.0
03/04/2018,22:50,23.02,27.84,0.638,287.16,874.9052,0.0,0.0,0.001
03/04/2018,23:00,22.65,29.27,1.284,284.92,874.7906,0.0,0.0,0.0
03/04/2018,23:10,22.4,28.25,1.306,170.18,874.8155,0.0,0.0,0.015
03/04/2018,23:20,22.4,29.55,0.847,115.19,875.0528,0.0,0.0,0.043
03/04/2018,23:30,21.89,31.28,0.334,215.883,875.3145,0.0,0.0,0.0
03/04/2018,23:40,21.44,31.79,1.024,229.526,875.4617,0.0,0.0,0.0
03/04/2018,23:50,21.63,31.01,1.01,50.15,875.5595,0.0,0.0,0.005
03/05/2018,00:00,21.26,34.25,1.232,46.066,875.5267,0.0,0.0,0.051
03/05/2018,00:10,20.51,33.29,0.334,73.936,875.5106,0.0,0.0,0.0
03/05/2018,00:20,20.71,31.59,1.127,95.136,875.1579,0.0,0.0,0.134
03/05/2018,00:30,21.12,33.94,0.387,103.5373,875.0853,0.0,0.0,0.182
03/05/2018,00:40,20.85,33.6,1.54,15.039,875.5442,0.0,0.0,0.161
03/05/2018,00:50,20.6,33.8,2.094,247.3896,875.7231,0.0,0.0,0.191
03/05/2018,01:00,20.72,33.33,2.456,339.31,875.5259,0.0,0.0,0.104
03/05/2018,01:10,20.8,32.75,2.411,335.94,875.3722,0.0,0.0,0.022
03/05/2018,01:20,20.55,33.26,2.383,323.43,875.7314,0.0,0.0,0.005
03/05/2018,01:30,20.98,32.27,1.741,323.77,875.6649,0.0,0.0,0.012
03/05/2018,01:40,21.13,33.36,1.808,245.737,875.372,0.0,0.0,0.073
03/05/2018,01:50,20.54,35.13,1.793,308.99,875.445,0.0,0.0,0.006
03/05/2018,02:00,20.07,34.55,1.998,90.4711,875.1334,0.0,0.0,0.0
03/05/2018,02:10,20.14,34.45,1.297,29.399,875.0696,0.0,0.0,0.0
03/05/2018,02:20,20.27,34.38,1.036,33.483999999999995,875.1013,0.0,0.0,0.028
03/05/2018,02:30,20.29,35.3,0.833,19.984,875.3302,0.0,0.0,0.069
03/05/2018,02:40,20.17,34.01,1.15,49.176,874.987,0.0,0.0,0.0
03/05/2018,02:50,20.2,35.03,0.642,36.3681,875.2313,0.0,0.0,0.0
03/05/2018,03:00,19.97,36.09,0.225,191.369,875.1516,0.0,0.0,0.0
03/05/2018,03:10,19.94,36.7,0.576,277.407,875.1588,0.0,0.0,0.0
03/05/2018,03:20,20.2,33.77,1.304,344.33000000000004,875.1752,0.0,0.0,0.262
03/05/2018,03:30,20.32,35.95,1.988,346.11,875.1831,0.0,0.0,0.366
03/05/2018,03:40,19.72,36.02,2.394,344.73,875.0933,0.0,0.0,0.137
03/05/2018,03:50,19.74,36.05,2.254,340.0,875.1425,0.0,0.0,0.032
03/05/2018,04:00,20.0,35.71,2.06,343.74,875.2324,0.0,0.0,0.001
03/05/2018,04:10,19.13,39.84,2.51,352.82,874.9861,0.0,0.0,0.0
03/05/2018,04:20,18.84,38.81,2.364,315.839,874.7416,0.0,0.0,0.01
03/05/2018,04:30,18.97,38.92,2.1,347.67,874.8889,0.0,0.0,0.017
03/05/2018,04:40,18.77,39.36,2.039,350.1,874.7416,0.0,0.0,0.0
03/05/2018,04:50,18.61,39.15,1.448,248.6957,874.9471,0.0,0.0,0.002
03/05/2018,05:00,18.83,39.87,1.34,250.8838,875.3389,0.0,0.0,0.063
